Date,Title,Sentiment
2010-11-25 00:00:00,Spanish and Irish Bonds Fall as Trading Costs Increase,negative
2010-11-25 00:00:00,European Stocks Rise; Dollar Reaches Parity with Swiss Franc,positive
2010-11-25 00:00:00,Irish Prime Minister Discusses 85 Billion Euro Bailout with EU and IMF,negative
2010-11-25 00:00:00,European Central Bank Member Suggests Potential Increase in EU Bailout Fund,positive
2010-11-25 00:00:00,Risk Premiums on Irish Debt Rise Amid Market Concerns,negative
2010-11-25 00:00:00,"Spanish Bond Yields Increase, Widening Spread Over German Bunds",negative
2010-11-25 00:00:00,Portuguese and Italian Bond Yields Climb Following Debt Sales,negative
2010-11-25 00:00:00, Mining Stocks Rally with Anglo American and Rio Tinto Gaining,positive
2010-11-25 00:00:00, Canadian Energy Stocks Lead Gains as Oil Prices Rise,positive
2010-11-25 00:00:00, MSCI Asia Pacific Index Advances with Toyota and Billabong Shares Up,positive
2010-11-25 00:00:00, MSCI Emerging Markets Index Rises; Shanghai Composite Gains,positive
2010-11-25 00:00:00, South Korean Won Recovers Partially After North Korean Artillery Attack,indecisive
2010-11-25 00:00:00, Polish Zloty and Hungarian Forint Weaken Amid Fiscal Concerns,negative
2010-11-25 00:00:00, Swiss Franc Depreciates Against Major Currencies,indecisive
2010-11-26 00:00:00,MSCI World Index Declines Amid Korea Tensions and Europe Debt Crisis,negative
2010-11-26 00:00:00,Dollar Strengthens to Two-Month High Against Euro,negative
2010-11-26 00:00:00,Global Stocks Lose $2 Trillion Over Three Weeks Due to Ireland's Debt Crisis,negative
2010-11-26 00:00:00,S&P Downgrades Irish Banks; Anglo Irish Bank Cut to Junk Status,negative
2010-11-26 00:00:00,North Korea Threatens 'Terrifying Fire' Amid US-South Korea Drills,negative
2010-11-26 00:00:00,S&P 500 Drops Post-Thanksgiving; Retail Optimism Remains,negative
2010-11-26 00:00:00,Black Friday Sees Shoppers Crowd Stores; Holiday Sales Projections Vary,indecisive
2010-11-26 00:00:00,VIX Records Largest Weekly Gain Since May,negative
2010-11-26 00:00:00,Stoxx Europe 600 Index Falls; Banks and Insurers Lead Decline,negative
2010-11-26 00:00:00, Spanish Banks Drop; IBEX 35 Index Down 1.8 Percent,negative
2010-11-26 00:00:00, MSCI Asia Pacific Index Hits Month Low; China May Cut Lending Targets,negative
2010-11-26 00:00:00, U.S. Corporate Bond Default Protection Costs Reach Five-Week High,negative
2010-11-26 00:00:00, Spain Relies on Budget Cuts Amid Worsening Debt Crisis,negative
2010-11-26 00:00:00, U.S. Treasuries Gain; 10-Year Note Yield Drops,negative
2010-11-26 00:00:00, Dollar Index Extends Weekly Gain; Euro Falls Against Yen,negative
2010-11-26 00:00:00, Commodities Fall; Cotton and Copper Prices Decline,negative
2010-11-29 00:00:00,Euro and Global Stocks Fall Amid Concerns Over Government Debt,negative
2010-11-29 00:00:00,Spanish and Portuguese Bond Yields Rise as Debt Concerns Persist,negative
2010-11-29 00:00:00,Ireland's Bailout Fails to Alleviate Fears of Further Aid Needs,negative
2010-11-29 00:00:00,Euro Slides Against Major Counterparts in Currency Markets,negative
2010-11-29 00:00:00,MSCI World Index Drops to Lowest Level Since Early October,negative
2010-11-29 00:00:00,Italian Bond Yields Increase Following Debt Auction,negative
2010-11-29 00:00:00,Credit-Default Swaps on Portugal and Spain Reach Record Highs,negative
2010-11-29 00:00:00,Irish Bond Yields Widen Against German Bunds Amid Default Concerns,negative
2010-11-29 00:00:00,S&P 500 Struggles as Technical Analysts Watch Key Chart Levels,negative
2010-11-29 00:00:00, U.S. Jobs Report Anticipated to Show Employment Growth,positive
2010-11-29 00:00:00, U.S. Manufacturing Expected to Expand for 16th Consecutive Month,positive
2010-11-29 00:00:00, MSCI World Index Trades Near 16-Month Low Earnings Multiple,negative
2010-11-29 00:00:00," U.S. Retail Sales Rise Over Holiday Weekend, Online Sales Hit Record",positive
2010-11-29 00:00:00, Wells Fargo Leads Bank Rally on Dividend Increase Expectations,positive
2010-11-29 00:00:00, Stoxx Europe 600 Index Suffers Largest Drop in Two Weeks,negative
2010-11-29 00:00:00," MSCI Asia Pacific Index Rises, Led by Sony and Nissan",positive
2010-11-29 00:00:00, MSCI Emerging Markets Index Erases Gains Amid Korean Tensions,negative
2010-11-29 00:00:00," S&P GSCI Commodity Index Rises, Gold Futures Gain",positive
2010-11-29 00:00:00," Euro, Franc, and Yen: Currency Movements in Focus",indecisive
2010-11-30 00:00:00,Global Stocks Hit Two-Month Low Amid European Debt Crisis,negative
2010-11-30 00:00:00,"Euro Falls Below $1.30, Italian and Spanish Bond Yields Rise",negative
2010-11-30 00:00:00,Gold and Dollar Rise as Investors Seek Safe Assets,negative
2010-11-30 00:00:00,ING Investment Management Cautions Against Shorting U.S. Equities,negative
2010-11-30 00:00:00,S&P 500 Fails to Secure Third Straight Monthly Gain,negative
2010-11-30 00:00:00,Google Inc. Shares Fall Amid EU Antitrust Probe and Groupon Acquisition Talks,negative
2010-11-30 00:00:00,Bank of America Corp. Shares and Credit Protection Costs Surge on WikiLeaks Speculation,negative
2010-11-30 00:00:00, U.S. Consumer Confidence Hits Five-Month High,positive
2010-11-30 00:00:00, President Obama Signals Willingness to Extend Bush-Era Tax Cuts,positive
2010-11-30 00:00:00, Canada's S&P/TSX Composite Index Rises Despite Slower GDP Growth,positive
2010-11-30 00:00:00, Stoxx Europe 600 Index Falls as Societe Generale SA and Ageas Shares Drop,negative
2010-11-30 00:00:00," Shanghai Composite Index Declines, Ending Monthly Gains",negative
2010-11-30 00:00:00," Euro Weakens Against Major Currencies, Dollar Index Rises",negative
2010-11-30 00:00:00," Italian, Spanish, and Belgian Bond Yield Spreads Widen",negative
2010-11-30 00:00:00, Citigroup Strategist Predicts More Euro Selling Amid Contagion Concerns,negative
2010-11-30 00:00:00, Deutsche Bank CEO Asserts Spain's Banking Problems Are Manageable,positive
2010-11-30 00:00:00," Credit-Default Swaps on Italian, Spanish, and Portuguese Bonds Hit Record Highs",negative
2010-11-30 00:00:00," Ten-Year Treasury Yields Decrease, Gold Prices Hit Two-Week High",indecisive
2010-11-30 00:00:00," S&P GSCI Index of Commodities Falls, Heating Oil Prices Drop",negative
2010-12-01 00:00:00,U.S. and European Stocks Surge on Positive Economic Data,positive
2010-12-01 00:00:00,Euro and Commodities Rally While Treasuries Slide,positive
2010-12-01 00:00:00,S&P 500 Records Largest Gain in Three Months,positive
2010-12-01 00:00:00,MSCI Emerging Markets Index Posts Biggest Gain Since August,positive
2010-12-01 00:00:00,"Euro Rebounds Above $1.31, Spanish Bonds Recover",positive
2010-12-01 00:00:00,"U.S. Job Growth Exceeds Expectations with 93,000 Jobs Added",positive
2010-12-01 00:00:00,European Central Bank President Signals Strong Commitment to Resolve Debt Crisis,positive
2010-12-01 00:00:00,Dow Jones Industrial Average Experiences Significant December Rally,positive
2010-12-01 00:00:00, Private Payroll Data Boosts Optimism Ahead of Government Employment Report,positive
2010-12-01 00:00:00, Speculation of Increased International Monetary Fund Support for Europe,positive
2010-12-01 00:00:00," U.S. Economy Strengthens in Most Regions, Fed Reports",positive
2010-12-01 00:00:00," Euro Gains Against Major Counterparts, Swiss Franc Weakens",indecisive
2010-12-01 00:00:00, Spanish and Irish Bond Yields Decline Amid Bailout Speculation,positive
2010-12-01 00:00:00, Credit Default Swaps on European Corporate Debt Decrease,positive
2010-12-01 00:00:00, S&P GSCI Commodity Index Sees Largest Gain Since May,positive
2010-12-01 00:00:00, Federal Reserve Continues Treasury Purchases to Stimulate Growth,positive
2010-12-01 00:00:00, Goldman Sachs Increases U.S. and Global Growth Forecasts for 2011 and 2012,positive
2010-12-01 00:00:00, Goldman Sachs Recommends Investment in U.S. Bank Stocks and Commodities,positive
2010-12-02 00:00:00,Dow Jones Industrial Average Sees Largest Two-Day Rally Since July,positive
2010-12-02 00:00:00,U.S. Home Sales and Retail Purchases Exceed Estimates,positive
2010-12-02 00:00:00,Goldman Sachs Recommends Buying Bank Stocks,positive
2010-12-02 00:00:00,Euro Strengthens Following ECB's Extended Emergency Loan Program,positive
2010-12-02 00:00:00,"Oil Prices Reach Two-Year High, Surging to $88 a Barrel",negative
2010-12-02 00:00:00,Spanish IBEX 35 Index Rallies 2.8 Percent Amid Note Sale Demand Increase,positive
2010-12-02 00:00:00,Goldman Sachs Upgrades U.S. Financial Stocks to Overweight,positive
2010-12-02 00:00:00,S&P 500 Predicted to Rally 20 Percent by Year-End,positive
2010-12-02 00:00:00,Record 10 Percent Increase in U.S. Pending Home Resales,positive
2010-12-02 00:00:00, Abercrombie & Fitch Shares Surge After Exceeding Sales Estimates,positive
2010-12-02 00:00:00, ECB Buys More Government Bonds to Ease Financial Market Tensions,positive
2010-12-02 00:00:00, Irish and Portuguese Bond Yields Drop as ECB Initiates Debt Purchases,positive
2010-12-02 00:00:00, Spanish Banks Gain as Bond Yields Decrease,positive
2010-12-02 00:00:00, European Credit-Default Swaps Decline Amid Optimism on Sovereign Support,positive
2010-12-02 00:00:00, PepsiCo to Acquire 66 Percent of Wimm-Bill-Dann Dairy for $3.8 Billion,positive
2010-12-02 00:00:00, Spain Successfully Sells 2.5 Billion Euros of Notes with High Demand,positive
2010-12-02 00:00:00, Copper and Gold Prices Fluctuate in New York Trading,indecisive
2010-12-02 00:00:00," Commodities Index Gains 1.4 Percent, Largest Advance Since May",positive
2010-12-02 00:00:00," Cotton, Wheat, and Cocoa Prices Jump More Than 3.9 Percent",indecisive
2010-12-03 00:00:00,U.S. Stocks and Commodities Rise as Dollar Weakens Post-Jobs Data,positive
2010-12-03 00:00:00,"S&P 500 Index Gains 0.3 Percent, Closing at 1,224.71",positive
2010-12-03 00:00:00,"Oil Prices Reach 25-Month High, Nearing $89 a Barrel",negative
2010-12-03 00:00:00,S&P/GSCI Commodity Index Hits Two-Year Peak,positive
2010-12-03 00:00:00,Dow Jones and S&P 500 Increase by Over 3.2 Percent in Two Days,positive
2010-12-03 00:00:00,"U.S. Payrolls Rise by 39,000, Missing 150,000 Job Gain Projection",negative
2010-12-03 00:00:00,Newmont Mining Co. and Schlumberger Ltd. Lead Commodity Shares Rally,positive
2010-12-03 00:00:00, Dollar Weakens Against Major Currencies After U.S. Jobs Report,negative
2010-12-03 00:00:00," Bernanke Defends Fed's $600 Billion Treasury Purchase on ""60 Minutes""",indecisive
2010-12-03 00:00:00, Service Industries Expand at Fastest Pace in Six Months,positive
2010-12-03 00:00:00, Stoxx Europe 600 Index Drops 0.3 Percent Amidst Market Fluctuations,negative
2010-12-03 00:00:00, European Central Bank Buys Portuguese and Irish Debt to Address Crisis,positive
2010-12-03 00:00:00, Irish and Portuguese Bond Spreads Narrow Against German Bunds,positive
2010-12-03 00:00:00, Russian Ruble Strengthens as Russia Secures 2018 World Cup Hosting,positive
2010-12-03 00:00:00," Copper Futures Rise 0.5 Percent, Marking Significant Weekly Gain",positive
2010-12-03 00:00:00, Wheat Prices Hit Four-Month High Due to Australian Rain Delays,negative
2010-12-06 00:00:00,Treasuries Rise as Fed Considers More U.S. Debt Purchases,positive
2010-12-06 00:00:00,Gold Hits Record High Amid Eurozone Debt Crisis,negative
2010-12-06 00:00:00,U.S. Stocks Fall; S&P 500 Sees Minor Loss,negative
2010-12-06 00:00:00,Commodities Reach Highest Level Since October 2008,positive
2010-12-06 00:00:00,Bernanke Suggests High U.S. Unemployment May Persist for Five Years,negative
2010-12-06 00:00:00,Germany Rejects Increasing EU Aid Fund and Joint Bond Sales,negative
2010-12-06 00:00:00,U.S. Manufacturing Expands for 16th Consecutive Month,positive
2010-12-06 00:00:00,Record Jump in Pending U.S. Home Sales,positive
2010-12-06 00:00:00,Non-farm Payrolls Expand Less Than Expected,negative
2010-12-06 00:00:00, Euro Weakens Against Major Currencies,negative
2010-12-06 00:00:00, Hungarian Forint Drops After Moody's Downgrade,negative
2010-12-06 00:00:00, Spanish and Italian Bond Yields Increase,negative
2010-12-06 00:00:00, Credit-Default Swaps Rise for Spain and Italy,negative
2010-12-06 00:00:00, Bank of America Recommends Overweight in Stocks and Commodities,positive
2010-12-06 00:00:00, European Bank Stocks Decline; Intesa Sanpaolo and UniCredit Drop,negative
2010-12-06 00:00:00, Cocoa Prices Surge on Ivory Coast Export Concerns,negative
2010-12-06 00:00:00, Natural Gas Futures Hit Four-Month High,positive
2010-12-06 00:00:00, Silver Futures Reach 30-Year High,indecisive
2010-12-06 00:00:00, Crude Oil Settles at Highest Price in 26 Months,indecisive
2010-12-07 00:00:00,S&P 500 Gains Negligible After Early Rally Dampened by Insider Trading Investigation,negative
2010-12-07 00:00:00,"Copper Reaches 31-Month High in New York, Sets Record in London",positive
2010-12-07 00:00:00,Gold Retreats From Intraday Record Highs; Oil Prices Dip After Hitting 26-Month Peak,negative
2010-12-07 00:00:00,10-Year Treasury Yield Hits Five-Month High Over Budget Deficit Concerns,negative
2010-12-07 00:00:00,U.S. Stocks Lose Momentum Amid Expanded Insider Trading Probe,negative
2010-12-07 00:00:00,U.S. Sells $32 Billion in Three-Year Notes; Lowest Demand Since February,negative
2010-12-07 00:00:00,Markit CDX North America Investment Grade Index Drops to One-Month Low,negative
2010-12-07 00:00:00," Obama Compromises on Tax Cuts, Aims to Overhaul Tax Code in Two Years",indecisive
2010-12-07 00:00:00, Citigroup Shares Surge 3.8% as U.S. Government Sells Remaining Stake,positive
2010-12-07 00:00:00, European Stoxx 600 Index Rises with All Industry Groups Advancing,positive
2010-12-07 00:00:00, MSCI Emerging Markets Index Climbs to Three-Week High,positive
2010-12-07 00:00:00, German Bund Yields Increase; Irish Bond Spreads Narrow Amid Austerity Measures,indecisive
2010-12-07 00:00:00, Dollar Strengthens Against Euro Amid Tax Cut Extension Talks,positive
2010-12-07 00:00:00, Copper Prices Hit Record Highs in London and New York Markets,indecisive
2010-12-07 00:00:00, Gold Prices Dip Following Record Highs; Oil Fails to Hold Above $90 Resistance,negative
2010-12-08 00:00:00,Treasuries Fall as 10-Year Yield Hits Six-Month High,negative
2010-12-08 00:00:00,S&P 500 Reaches Highest Level Since 2008 on Tax-Cut Speculation,positive
2010-12-08 00:00:00,Copper Prices Reach Record High Amid Global Recovery Signs,positive
2010-12-08 00:00:00,AIG Strikes Deal to Repay Federal Reserve Credit Line,positive
2010-12-08 00:00:00,Global Bond Markets Decline on U.S. Tax-Cut Extension Talks,negative
2010-12-08 00:00:00,Irish Government Secures Backing for Austerity Budget,positive
2010-12-08 00:00:00,Financial Stocks Lead S&P 500 Gains,positive
2010-12-08 00:00:00, U.S. Corporate Default Protection Costs Decrease for Sixth Day,positive
2010-12-08 00:00:00, New Zealand Dollar Weakens Amid Interest Rate Speculation,negative
2010-12-08 00:00:00, Emerging Markets Index Experiences Largest Decline Since November,negative
2010-12-08 00:00:00, North Korea Artillery Fire Increases Tensions with South Korea,negative
2010-12-08 00:00:00, Copper Futures Settle at All-Time High on Comex,positive
2010-12-08 00:00:00, U.S. Energy Department Reports Increase in Gasoline and Distillate Supplies,negative
2010-12-08 00:00:00, Gold and Silver Futures Drop as Dollar Strengthens,negative
2010-12-09 00:00:00,Treasuries Rebound as 10-Year Yields Attract Investors,positive
2010-12-09 00:00:00,S&P 500 Hits 2-Year High Amid Economic Growth Estimate Increase,positive
2010-12-09 00:00:00,30-Year Treasury Yield Drops After High Demand at Auction,negative
2010-12-09 00:00:00,Fed Purchases Fewer Seven-Year Notes Than Expected,negative
2010-12-09 00:00:00,Majority of Americans Dissatisfied with Federal Reserve,negative
2010-12-09 00:00:00,House Democrats Vote to Block Tax-Cut Extension Debate,negative
2010-12-09 00:00:00,Pimco Raises U.S. Economic Growth Forecast for Q4 Next Year,positive
2010-12-09 00:00:00,U.S. Jobless Claims Fall More Than Estimated,positive
2010-12-09 00:00:00,Financial Stocks Lead S&P 500 Gains,positive
2010-12-09 00:00:00, DuPont and McDonald's Drag Down Dow Jones Industrial Average,negative
2010-12-09 00:00:00," European Stocks Rise, Led by Portuguese and Spanish Markets",positive
2010-12-09 00:00:00, Fitch Downgrades Ireland's Long-Term Rating to BBB+,negative
2010-12-09 00:00:00, Bank of England Maintains Interest Rate and Bond-Purchase Program,indecisive
2010-12-09 00:00:00, Australian Dollar Strengthens Against Major Peers,indecisive
